"11801 S PERRY AVE , Chicago, IL",5,"522",-87.6251711,41.6798045,"11801 s perry ave, chicago, il 60628, usa"
"727 N HAMLIN AVE , Chicago, IL",11,"1112",-87.7208212,41.8944133,"727 n hamlin ave, chicago, il 60624, usa"
"135 S WASHTENAW AVE , Chicago, IL",11,"1125",-87.6937654,41.87922,"135 s washtenaw ave., chicago, il 60612, usa"
"3630 W LEXINGTON ST , Chicago, IL",11,"1133",-87.7168902,41.8719379,"3630 w lexington st, chicago, il 60624, usa"
"1342 N SEDGWICK ST , Chicago, IL",18,"1821",-87.6387485,41.9067927,"1342 n sedgwick st, chicago, il 60610, usa"
"652 E 67TH ST , Chicago, IL",3,"321",-87.6084972,41.7732071,"652 e 67th st, chicago, il 60637, usa"
"1421 W MORSE AVE , Chicago, IL",24,"2431",-87.6666732,42.0076779,"1421 w morse ave, chicago, il 60626, usa"
"4740 S LAPORTE AVE , Chicago, IL",8,"814",-87.7470519,41.8062919,"4740 s laporte ave, chicago, il 60638, usa"
"218 E 35TH ST , Chicago, IL",2,"211",-87.6209387,41.8312111,"218 e 35th st, chicago, il 60616, usa"
"219 E 121ST PL , Chicago, IL",5,"532",-87.61673,41.6735476,"219 e 121st pl, chicago, il 60628, usa"
"4011 W MAYPOLE AVE , Chicago, IL",11,"1114",-87.7262405,41.8843637,"4011 w maypole ave, chicago, il 60624, usa"
"2319 W WARREN BLVD , Chicago, IL",12,"1223",-87.6847895,41.8819105,"2319 w warren blvd, chicago, il 60612, usa"
"102 E 68TH ST , Chicago, IL",3,"322",-87.62176,41.7715792,"102 e 68th st, chicago, il 60637, usa"
"4005 W OGDEN AVE , Chicago, IL",10,"1013",-87.7248802,41.8505959,"4005 w ogden ave, chicago, il 60623, usa"
"420 S KOSTNER AVE , Chicago, IL",11,"1131",-87.7355554,41.8744546,"420 s kostner ave, chicago, il 60624, usa"
"320 E 53RD ST , Chicago, IL",2,"231",-87.6182971,41.7987909,"320 e 53rd st, chicago, il 60615, usa"
"5158 W QUINCY ST , Chicago, IL",15,"1533",-87.7548498,41.8777732,"5158 w quincy st, chicago, il 60644, usa"
"1155 N LAWNDALE AVE , Chicago, IL",11,"1112",-87.7188036,41.9025678,"1155 n lawndale ave, chicago, il 60651, usa"
"2030 N LAPORTE AVE , Chicago, IL",25,"2522",-87.7501336,41.917853,"2030 n laporte ave, chicago, il 60639, usa"
"615 N SPRINGFIELD AVE , Chicago, IL",11,"1122",-87.7232838,41.8922913,"615 n springfield ave, chicago, il 60624, usa"
"6249 S DR MARTIN LUTHER KING JR DR , Chicago, IL",3,"313",-87.6153828,41.7805021,"6249 s martin luther king dr, chicago, il 60637, usa"
"4800 W MONROE ST , Chicago, IL",15,"1533",-87.7454004,41.8797534,"4800 w monroe st, chicago, il 60644, usa"
"3210 W 58TH ST , Chicago, IL",8,"822",-87.7037495,41.7880661,"3210 w 58th st, chicago, il 60629, usa"
"7963 S CICERO AVE , Chicago, IL",8,"834",-87.7407111,41.7474718,"7963 s cicero ave, chicago, il 60652, usa"
"3705 W 16TH ST , Chicago, IL",10,"1014",-87.7179928,41.8587833,"3705 w 16th st, chicago, il 60623, usa"
"4506 W WASHINGTON BLVD , Chicago, IL",11,"1113",-87.738336,41.882213,"4506 w washington blvd, chicago, il 60624, usa"
"5434 S WINCHESTER AVE , Chicago, IL",9,"932",-87.67336,41.7947016,"5434 s winchester ave, chicago, il 60609, usa"
"3201 N KARLOV AVE , Chicago, IL",17,"1731",-87.7296304,41.9390683,"3201 n karlov ave, chicago, il 60641, usa"
"116 N CICERO AVE , Chicago, IL",15,"1532",-87.7454617,41.8822803,"116 n cicero ave, chicago, il 60644, usa"
"4932 W JACKSON BLVD , Chicago, IL",15,"1533",-87.7485337,41.876952,"4932 w jackson blvd, chicago, il 60644, usa"
"301 S LARAMIE AVE , Chicago, IL",15,"1533",-87.7549132,41.8766424,"301 s laramie ave, chicago, il 60644, usa"
"2808 N LAVERGNE AVE , Chicago, IL",25,"2521",-87.7515098,41.9317248,"2808 n lavergne ave, chicago, il 60639, usa"
"710 E MARQUETTE RD , Chicago, IL",3,"321",-87.6077142,41.7750761,"710 e marquette rd, chicago, il 60637, usa"
"659 N LOCKWOOD AVE , Chicago, IL",15,"1524",-87.7577471,41.892851,"659 n lockwood ave, chicago, il 60644, usa"
"1640 N MASON AVE , Chicago, IL",25,"2531",-87.7743924,41.9105362,"1640 n mason ave, chicago, il 60639, usa"
"4261 W CERMAK RD , Chicago, IL",10,"1013",-87.7322023,41.8511381,"4261 w cermak rd, chicago, il 60623, usa"
"1819 S KEDZIE AVE , Chicago, IL",10,"1022",-87.7049743,41.8571305,"1819 s kedzie ave, chicago, il 60623, usa"
"8141 S MARYLAND AVE , Chicago, IL",6,"631",-87.603477,41.7463598,"8141 s maryland ave, chicago, il 60619, usa"
"5472 N HARLEM AVE , Chicago, IL",16,"1613",-87.8073189,41.9803683,"5472 n harlem ave, chicago, il 60656, usa"
"3758 W CHICAGO AVE , Chicago, IL",11,"1112",-87.7209174,41.8955973,"3758 w chicago ave, chicago, il 60651, usa"
"6515 S LAFLIN ST , Chicago, IL",7,"725",-87.661317,41.775404,"6515 s laflin st, chicago, il 60636, usa"
"1870 S KEDZIE AVE , Chicago, IL",10,"1022",-87.705705,41.855686,"1870 s kedzie ave, chicago, il 60623, usa"
"6746 S MAY ST , Chicago, IL",7,"724",-87.6530641,41.7709863,"6746 s may st, chicago, il 60621, usa"
"5011 W OHIO ST , Chicago, IL",15,"1532",-87.7509464,41.8913281,"5011 w ohio st, chicago, il 60644, usa"
"107 N LAMON AVE , Chicago, IL",15,"1532",-87.747586,41.8820962,"107 n lamon ave, chicago, il 60644, usa"
"2124 S ARCHER AVE , Chicago, IL",9,"914",-87.6327569,41.8542758,"2124 s archer ave, chicago, il 60616, usa"
"2403 S CHRISTIANA AVE , Chicago, IL",10,"1024",-87.7083519,41.8479055,"2403 s christiana ave, chicago, il 60623, usa"
"5450 S LAFLIN ST , Chicago, IL",9,"934",-87.6622954,41.7944611,"5450 s laflin st, chicago, il 60609, usa"
"6458 S MARSHFIELD AVE , Chicago, IL",7,"725",-87.6655819,41.7759537,"6458 s marshfield ave, chicago, il 60636, usa"
"3938 W LEXINGTON ST , Chicago, IL",11,"1132",-87.72444,41.8718609,"3938 w lexington st, chicago, il 60624, usa"
"1204 S CICERO AVE , Chicago, IL",NA,NA,-87.7447508,41.8656994,"1204 s cicero ave, cicero, il 60804, usa"
"1300 W 52ND ST , Chicago, IL",9,"934",-87.6576539,41.7998356,"1300 w 52nd st, chicago, il 60609, usa"
"4020 W CONGRESS PKWY , Chicago, IL",11,"1132",-87.7262902,41.8745924,"4020 w congress pkwy, chicago, il 60624, usa"
"4420 S TRIPP AVE , Chicago, IL",8,"815",-87.7302649,41.8128151,"4420 s tripp ave, chicago, il 60632, usa"
"330 S CICERO AVE , Chicago, IL",15,"1533",-87.7451091,41.8758652,"330 s cicero ave, chicago, il 60644, usa"
"3233 W ROOSEVELT RD , Chicago, IL",10,"1022",-87.7069587,41.8660953,"3233 w roosevelt rd, chicago, il 60624, usa"
"3950 W ROOSEVELT RD , Chicago, IL",11,"1132",-87.7247722,41.8663993,"3950 w roosevelt rd, chicago, il 60624, usa"
"8011 S PHILLIPS AVE , Chicago, IL",4,"422",-87.5646943,41.7494842,"8011 s phillips ave, chicago, il 60617, usa"
"5211 W ADAMS ST , Chicago, IL",15,"1522",-87.755526,41.878188,"5211 w adams st, chicago, il 60644, usa"
"2220 S PULASKI RD , Chicago, IL",10,"1013",-87.7249473,41.8507783,"2220 s pulaski rd, chicago, il 60623, usa"
"3230 W ROOSEVELT RD , Chicago, IL",11,"1134",-87.7068884,41.8664043,"3230 w roosevelt rd, chicago, il 60624, usa"
"523 S CICERO AVE , Chicago, IL",11,"1131",-87.7446889,41.87333,"523 s cicero ave, chicago, il 60644, usa"
"4005 W MADISON ST , Chicago, IL",11,"1115",-87.7257971,41.8804718,"4005 w madison st, chicago, il 60624, usa"
"4745 N MAJOR AVE , Chicago, IL",16,"1622",-87.7695537,41.967033,"4745 n major ave, chicago, il 60630, usa"
"1542 S CENTRAL PARK AVE , Chicago, IL",10,"1014",-87.7155587,41.8595205,"1542 s central park ave, chicago, il 60623, usa"
"826 S INDEPENDENCE BLVD , Chicago, IL",11,"1133",-87.7206287,41.8700316,"826 s independence blvd, chicago, il 60624, usa"
"1921 S ALBANY AVE , Chicago, IL",10,"1022",-87.7026934,41.8547751,"1921 s albany ave, chicago, il 60623, usa"
"6811 S JUSTINE ST , Chicago, IL",7,"725",-87.6625249,41.7699651,"6811 s justine st, chicago, il 60636, usa"
"500 S KOSTNER AVE , Chicago, IL",11,"1131",-87.7356512,41.8740244,"500 s kostner ave, chicago, il 60624, usa"
"25 S LOTUS AVE , Chicago, IL",15,"1522",-87.7617068,41.8801966,"25 s lotus ave, chicago, il 60644, usa"
"240 W 37TH PL , Chicago, IL",9,"915",-87.6334988,41.8263608,"240 w 37th pl, chicago, il 60609, usa"
"1227 N AVERS AVE , Chicago, IL",25,"2535",-87.7223988,41.9035523,"1227 n avers ave, chicago, il 60651, usa"
"308 E 107TH ST , Chicago, IL",5,"512",-87.6155911,41.7001801,"308 e 107th st, chicago, il 60628, usa"
"212 S CICERO AVE , Chicago, IL",15,"1533",-87.745529,41.8780045,"212 s cicero ave, chicago, il 60644, usa"
"4317 S SACRAMENTO AVE , Chicago, IL",9,"922",-87.6990756,41.8149274,"4317 s sacramento ave, chicago, il 60632, usa"
"128 S SPRINGFIELD AVE , Chicago, IL",11,"1122",-87.7231596,41.8789023,"128 s springfield ave, chicago, il 60624, usa"
"3017 W 62ND ST , Chicago, IL",8,"823",-87.69914,41.7807115,"3017 w 62nd st, chicago, il 60629, usa"
"2000 S PULASKI RD , Chicago, IL",10,"1012",-87.7250923,41.8542886,"2000 s pulaski rd, chicago, il 60623, usa"
"3158 W 19TH ST , Chicago, IL",10,"1022",-87.7046355,41.8556066,"3158 w 19th st, chicago, il 60623, usa"
"17 S CENTRAL AVE , Chicago, IL",15,"1522",-87.7646775,41.8796353,"17 s central ave, chicago, il 60644, usa"
"1208 W 52ND ST , Chicago, IL",9,"934",-87.6554044,41.7998363,"1208 w 52nd st, chicago, il 60609, usa"
"1030 W 59TH ST , Chicago, IL",7,"712",-87.6510415,41.7869574,"1030 w 59th st, chicago, il 60621, usa"
"11415 S MICHIGAN AVE , Chicago, IL",5,"531",-87.6206241,41.68661,"11415 s michigan ave, chicago, il 60628, usa"
"1221 S WABASH AVE , Chicago, IL",1,"131",-87.6250757,41.8669883,"1221 s wabash ave, chicago, il 60605, usa"
"3257 W 19TH ST , Chicago, IL",10,"1022",-87.7070675,41.8552715,"3257 w 19th st, chicago, il 60623, usa"
"3614 W FLOURNOY ST , Chicago, IL",11,"1133",-87.7162759,41.873035,"3614 w flournoy st, chicago, il 60624, usa"
"3552 W GRAND AVE , Chicago, IL",11,"1121",-87.7148756,41.9020275,"3552 w grand ave, chicago, il 60651, usa"
"9150 S ST LAWRENCE AVE , Chicago, IL",6,"633",-87.6096494,41.7281023,"9150 s st lawrence ave, chicago, il 60619, usa"
"4203 W ROOSEVELT RD , Chicago, IL",10,"1011",-87.7302275,41.8658236,"4203 w roosevelt rd, chicago, il 60624, usa"
"751 S KOLMAR AVE , Chicago, IL",11,"1131",-87.7387013,41.8708938,"751 s kolmar ave, chicago, il 60624, usa"
"329 E 47TH ST , Chicago, IL",2,"224",-87.6183447,41.8092086,"329 e 47th st, chicago, il 60653, usa"
"4428 W WASHINGTON BLVD , Chicago, IL",11,"1113",-87.73668,41.882299,"4428 w washington blvd, chicago, il 60624, usa"
"5044 W HARRISON ST , Chicago, IL",15,"1533",-87.7516834,41.8733324,"5044 w harrison st, chicago, il 60644, usa"
"1846 N SEDGWICK ST , Chicago, IL",18,"1813",-87.6390194,41.9160613,"1846 n sedgwick st, chicago, il 60614, usa"
"2051 W LAWRENCE AVE , Chicago, IL",19,"1911",-87.681146,41.9684529,"2051 w lawrence ave, chicago, il 60625, usa"
"5125 S KEDZIE AVE , Chicago, IL",9,"923",-87.7035788,41.800074,"5125 s kedzie ave, chicago, il 60632, usa"
"759 N KEDZIE AVE , Chicago, IL",12,"1221",-87.706272,41.8953897,"759 n kedzie ave, chicago, il 60622, usa"
"400 W DIVISION ST , Chicago, IL",18,"1821",-87.6387266,41.904018,"400 w division st, chicago, il 60610, usa"
"6721 S ABERDEEN ST , Chicago, IL",7,"724",-87.6516197,41.7716858,"6721 s aberdeen st, chicago, il 60621, usa"
"30 N PULASKI RD , Chicago, IL",11,"1115",-87.7261504,41.8818232,"30 n pulaski rd, chicago, il 60624, usa"
"3649 W DOUGLAS BLVD , Chicago, IL",10,"1011",-87.717214,41.8622205,"3649 w douglas blvd, chicago, il 60623, usa"
"402 S KILPATRICK AVE , Chicago, IL",11,"1131",-87.7427771,41.8749523,"402 s kilpatrick ave, chicago, il 60644, usa"
"3349 W 59TH ST , Chicago, IL",8,"822",-87.7076976,41.7859822,"3349 w 59th st, chicago, il 60629, usa"
"25 W HUBBARD ST , Chicago, IL",18,"1831",-87.6290975,41.8898244,"25 w hubbard st, chicago, il 60654, usa"
"136 W 110TH PL , Chicago, IL",5,"513",-87.6269868,41.6936661,"136 w 110th pl, chicago, il 60628, usa"
"6900 S HALSTED ST , Chicago, IL",7,"733",-87.6448171,41.7685751,"6900 s halsted st, chicago, il 60621, usa"
"2458 E 79TH ST , Chicago, IL",4,"421",-87.5639915,41.7519282,"2458 e 79th st, chicago, il 60649, usa"
"1410 S CENTRAL PARK AVE , Chicago, IL",10,"1011",-87.7156223,41.8620555,"1410 s central park ave, chicago, il 60623, usa"
"1370 N MOHAWK ST , Chicago, IL",18,"1821",-87.642412,41.9075249,"1370 n mohawk st, chicago, il 60610, usa"
"4028 W MAYPOLE AVE , Chicago, IL",11,"1114",-87.7269867,41.8849344,"4028 w maypole ave, chicago, il 60624, usa"
"5221 S PEORIA ST , Chicago, IL",9,"934",-87.647414,41.7990588,"5221 s peoria st, chicago, il 60609, usa"
"1300 N SEDGWICK ST , Chicago, IL",18,"1821",-87.6385663,41.9056969,"1300 n sedgwick st, chicago, il 60610, usa"
"78 E 48TH ST , Chicago, IL",2,"224",-87.6232031,41.8076425,"78 e 48th st, chicago, il 60615, usa"
"8638 S MORGAN ST , Chicago, IL",6,"613",-87.6487677,41.7366545,"8638 s morgan st, chicago, il 60620, usa"
"5137 S EMERALD AVE , Chicago, IL",9,"935",-87.643721,41.800455,"5137 s emerald ave, chicago, il 60609, usa"
"3816 W MAYPOLE AVE , Chicago, IL",11,"1122",-87.7215826,41.88438,"3816 w maypole ave, chicago, il 60624, usa"
"3355 W 62ND ST , Chicago, IL",8,"823",-87.7078005,41.7805236,"3355 w 62nd st, chicago, il 60629, usa"
"1201 N PULASKI RD , Chicago, IL",25,"2535",-87.7262915,41.9026863,"1201 n pulaski rd, chicago, il 60651, usa"
"4919 S ASHLAND AVE , Chicago, IL",9,"933",-87.664458,41.804358,"4919 s ashland ave, chicago, il 60609, usa"
"3948 W WILCOX ST , Chicago, IL",11,"1122",-87.7251746,41.8791299,"3948 w wilcox st, chicago, il 60624, usa"
"5060 W GLADYS AVE , Chicago, IL",15,"1533",-87.7517162,41.875971,"5060 w gladys ave, chicago, il 60644, usa"
"3311 N PULASKI RD , Chicago, IL",17,"1732",-87.7270758,41.9413974,"3311 n pulaski rd, chicago, il 60641, usa"
"11700 S PARNELL AVE , Chicago, IL",5,"524",-87.6362787,41.6813681,"11700 s parnell ave, chicago, il 60628, usa"
"1435 S KARLOV AVE , Chicago, IL",10,"1011",-87.7272469,41.8613902,"1435 s karlov ave, chicago, il 60623, usa"
"3340 W 27TH ST , Chicago, IL",10,"1032",-87.7088256,41.8426289,"3340 w 27th st, chicago, il 60623, usa"
"112 W DIVISION ST , Chicago, IL",18,"1821",-87.6321802,41.9038878,"112 w division st, chicago, il 60610, usa"
"8045 S AVALON AVE , Chicago, IL",4,"411",-87.593939,41.7482423,"8045 s avalon ave, chicago, il 60619, usa"
"3931 W CONGRESS PKWY , Chicago, IL",11,"1132",-87.7243228,41.8741957,"3931 w congress pkwy, chicago, il 60624, usa"
"100 N WESTERN AVE , Chicago, IL",12,"1222",-87.6877562,41.8837176,"100 n western ave, chicago, il 60612, usa"
"7000 S STONY ISLAND AVE , Chicago, IL",3,"332",-87.586805,41.767711,"7000 s stony island ave, chicago, il 60649, usa"
"1550 W 63RD ST , Chicago, IL",7,"713",-87.6638569,41.779738,"1550 w 63rd st, chicago, il 60636, usa"
"5000 W OHIO ST , Chicago, IL",15,"1532",-87.7507489,41.8915517,"5000 w ohio st, chicago, il 60644, usa"
"3729 W GRENSHAW ST , Chicago, IL",11,"1133",-87.719158,41.8670013,"3729 w grenshaw st, chicago, il 60624, usa"
"1516 W GARFIELD BLVD , Chicago, IL",9,"934",-87.662821,41.794269,"1516 w garfield blvd, chicago, il 60609, usa"
"322 N PINE AVE , Chicago, IL",15,"1523",-87.763844,41.88645,"322 n pine ave, chicago, il 60644, usa"
"3513 W LEXINGTON ST , Chicago, IL",11,"1133",-87.7137489,41.8715374,"3513 w lexington st, chicago, il 60624, usa"
"8100 S VINCENNES AVE , Chicago, IL",6,"622",-87.6355513,41.747175,"8100 s vincennes ave, chicago, il 60620, usa"
"5238 W QUINCY ST , Chicago, IL",15,"1522",-87.7565884,41.87771,"5238 w quincy st, chicago, il 60644, usa"
"148 S LARAMIE AVE , Chicago, IL",15,"1522",-87.7552886,41.8786963,"148 s laramie ave, chicago, il 60644, usa"
"1545 W 48TH ST , Chicago, IL",9,"933",-87.6641005,41.8066318,"1545 w 48th st, chicago, il 60609, usa"
"2021 E 71ST ST , Chicago, IL",3,"333",-87.5751661,41.7660602,"2021 e 71st st, chicago, il 60649, usa"
"4908 W FERDINAND ST , Chicago, IL",15,"1532",-87.7485508,41.8897696,"4908 w ferdinand st, chicago, il 60644, usa"
"3551 W LEXINGTON ST , Chicago, IL",11,"1133",-87.7150698,41.8714971,"3551 w lexington st, chicago, il 60624, usa"
"5158 W JACKSON BLVD , Chicago, IL",15,"1533",-87.7543398,41.8769249,"5158 w jackson blvd, chicago, il 60644, usa"
"1633 W MADISON ST , Chicago, IL",12,"1224",-87.6683237,41.8806669,"1633 w madison st, chicago, il 60612, usa"
"6714 S CARPENTER ST , Chicago, IL",7,"724",-87.6510031,41.7718286,"6714 s carpenter st, chicago, il 60621, usa"
"3432 E 87TH ST , Chicago, IL",4,"424",-87.5460971,41.7383719,"3432 e 87th st, chicago, il 60617, usa"
"1543 S TRUMBULL AVE , Chicago, IL",10,"1021",-87.7113156,41.8595623,"1543 s trumbull ave, chicago, il 60623, usa"
"1223 W WILSON AVE , Chicago, IL",19,"1913",-87.6607604,41.96511,"1223 w wilson ave, chicago, il 60640, usa"
"5001 W WASHINGTON BLVD , Chicago, IL",15,"1533",-87.750445,41.881374,"5001 w washington blvd, chicago, il 60644, usa"
"3141 W 26TH ST , Chicago, IL",10,"1033",-87.7041254,41.8443117,"3141 w 26th st, chicago, il 60623, usa"
"5430 W FLOURNOY ST , Chicago, IL",15,"1522",-87.7606166,41.8720822,"5430 w flournoy st, chicago, il 60644, usa"
"4919 W OHIO ST , Chicago, IL",15,"1532",-87.7489415,41.8911675,"4919 w ohio st, chicago, il 60644, usa"
"1920 N CENTRAL PARK AVE , Chicago, IL",25,"2535",-87.7170228,41.916117,"1920 n central park ave, chicago, il 60647, usa"
"408 N LAVERGNE AVE , Chicago, IL",15,"1532",-87.7507489,41.8881792,"408 n lavergne ave, chicago, il 60644, usa"
"3622 W LEXINGTON ST , Chicago, IL",11,"1133",-87.7166262,41.8719642,"3622 w lexington st, chicago, il 60624, usa"
"4056 S PULASKI RD , Chicago, IL",8,"815",-87.724018,41.8189983,"4056 s pulaski rd, chicago, il 60632, usa"
"1659 S HAMLIN AVE , Chicago, IL",10,"1014",-87.719664,41.857228,"1659 s hamlin ave, chicago, il 60623, usa"
"2434 E 103RD ST , Chicago, IL",4,"431",-87.5644811,41.7082299,"2434 e 103rd st, chicago, il 60617, usa"
"4548 W FIFTH AVE , Chicago, IL",11,"1131",-87.7394426,41.8692702,"4548 w 5th ave, chicago, il 60624, usa"
"4900 S CICERO AVE , Chicago, IL",8,"814",-87.7436111,41.8037196,"4900 s cicero ave, chicago, il 60638, usa"
"5210 W KINZIE ST , Chicago, IL",15,"1523",-87.7558306,41.8878021,"5210 w kinzie st, chicago, il 60644, usa"
"3940 W LELAND AVE , Chicago, IL",17,"1723",-87.7271658,41.9665605,"3940 w leland ave, chicago, il 60625, usa"
"933 E 81ST ST , Chicago, IL",6,"631",-87.6012899,41.747444,"933 e 81st st, chicago, il 60619, usa"
"5300 W FERDINAND ST , Chicago, IL",15,"1523",-87.758015,41.8891753,"5300 w ferdinand st, chicago, il 60644, usa"
"4385 S ARCHER AVE , Chicago, IL",8,"821",-87.7048684,41.8133964,"4385 s archer ave, chicago, il 60632, usa"
"4642 S HALSTED ST , Chicago, IL",9,"925",-87.6467641,41.8100189,"4642 s halsted st, chicago, il 60609, usa"
"2417 W 68TH ST , Chicago, IL",8,"832",-87.6841134,41.7701405,"2417 w 68th st, chicago, il 60629, usa"
"6001 S CALIFORNIA AVE , Chicago, IL",8,"825",-87.6931861,41.7842917,"6001 s california ave, chicago, il 60629, usa"
"1605 N HAMLIN AVE , Chicago, IL",25,"2535",-87.7214304,41.910064,"1605 n hamlin ave, chicago, il 60647, usa"
"3158 W 51ST ST , Chicago, IL",9,"923",-87.7028066,41.8017466,"3158 w 51st st, chicago, il 60632, usa"
"2933 W SCHOOL ST , Chicago, IL",17,"1733",-87.7012613,41.9410872,"2933 w school st, chicago, il 60618, usa"
"6256 S HONORE ST , Chicago, IL",7,"714",-87.6705589,41.7796879,"6256 s honore st, chicago, il 60636, usa"
"4615 W DICKENS AVE , Chicago, IL",25,"2522",-87.7422605,41.9186099,"4615 w dickens ave, chicago, il 60639, usa"
"3815 W ROOSEVELT RD , Chicago, IL",10,"1011",-87.7209076,41.8662243,"3815 w roosevelt rd, chicago, il 60624, usa"
"1533 E 67TH ST , Chicago, IL",3,"332",-87.5878515,41.7731075,"1533 e 67th st, chicago, il 60637, usa"
"1514 W GARFIELD BLVD , Chicago, IL",9,"934",-87.6628331,41.794246,"1514 w garfield blvd, chicago, il 60609, usa"
"133 N LARAMIE AVE , Chicago, IL",15,"1532",-87.7549402,41.8834151,"133 n laramie ave, chicago, il 60644, usa"
"10800 S NORMAL AVE , Chicago, IL",22,"2233",-87.6356233,41.6977336,"10800 s normal ave, chicago, il 60628, usa"
"3952 W ADAMS ST , Chicago, IL",11,"1122",-87.7247559,41.8782474,"3952 w adams st, chicago, il 60624, usa"
"4328 W NORTH AVE , Chicago, IL",25,"2534",-87.7348616,41.9098191,"4328 w north ave, chicago, il 60639, usa"
"4837 W HUTCHINSON ST , Chicago, IL",16,"1624",-87.7489799,41.9577604,"4837 w hutchinson st, chicago, il 60641, usa"
"624 N HOMAN AVE , Chicago, IL",11,"1121",-87.7116235,41.8926417,"624 n homan ave., chicago, il 60624, usa"
"601 S WESTERN AVE , Chicago, IL",12,"1225",-87.6861571,41.8738865,"601 s western ave, chicago, il 60612, usa"
"535 N CICERO AVE , Chicago, IL",11,"1111",-87.7455287,41.8905823,"535 n cicero ave, chicago, il 60644, usa"
"125 S SPRINGFIELD AVE , Chicago, IL",11,"1122",-87.7231601,41.878922,"125 s springfield ave, chicago, il 60624, usa"
"328 S PULASKI RD , Chicago, IL",11,"1132",-87.7255034,41.8761834,"328 s pulaski rd, chicago, il 60624, usa"
"3312 W ROOSEVELT RD , Chicago, IL",11,"1134",-87.7087258,41.8663844,"3312 w roosevelt rd, chicago, il 60624, usa"
"938 N LAVERGNE AVE , Chicago, IL",15,"1531",-87.751095,41.8979926,"938 n lavergne ave, chicago, il 60651, usa"
"1524 W GARFIELD BLVD , Chicago, IL",9,"934",-87.663193,41.79432,"1524 w garfield blvd, chicago, il 60609, usa"
"4322 S KEATING AVE , Chicago, IL",8,"815",-87.742365,41.8142341,"4322 s keating ave, chicago, il 60632, usa"
"3009 W WARREN BLVD , Chicago, IL",12,"1222",-87.701654,41.8817442,"3009 w warren blvd, chicago, il 60612, usa"
"2815 N SAWYER AVE , Chicago, IL",14,"1412",-87.7083904,41.9325254,"2815 n sawyer ave, chicago, il 60618, usa"
"4854 W HUBBARD ST , Chicago, IL",15,"1532",-87.7477458,41.8889,"4854 w hubbard st, chicago, il 60644, usa"
"2031 S KEDZIE AVE , Chicago, IL",10,"1022",-87.7052933,41.8535286,"2031 s kedzie ave, chicago, il 60623, usa"
"58 N KARLOV AVE , Chicago, IL",11,"1115",-87.7283993,41.8818258,"58 n karlov ave, chicago, il 60624, usa"
"6435 S WINCHESTER AVE , Chicago, IL",7,"726",-87.6723338,41.776477,"6435 s winchester ave, chicago, il 60636, usa"
"5435 S ARCHER AVE , Chicago, IL",8,"814",-87.7439946,41.7980615,"5435 s archer ave, chicago, il 60638, usa"
"6210 S HONORE ST , Chicago, IL",7,"714",-87.6705672,41.7808198,"6210 s honore st, chicago, il 60636, usa"
"1541 S SAWYER AVE , Chicago, IL",10,"1022",-87.7064273,41.8596978,"1541 s sawyer ave, chicago, il 60623, usa"
"3232 W MADISON ST , Chicago, IL",11,"1123",-87.7079429,41.8812898,"3232 w madison st, chicago, il 60624, usa"
"201 S SPRINGFIELD AVE , Chicago, IL",11,"1122",-87.7231225,41.8780037,"201 s springfield ave, chicago, il 60624, usa"
"5328 S LAFLIN ST , Chicago, IL",9,"934",-87.662496,41.796831,"5328 s laflin st, chicago, il 60609, usa"
"4758 S SEELEY AVE , Chicago, IL",9,"931",-87.6761623,41.8067846,"4758 s seeley ave, chicago, il 60609, usa"
"7836 S KINGSTON AVE , Chicago, IL",4,"421",-87.5628946,41.7524379,"7836 s kingston ave, chicago, il 60649, usa"
"3838 W DIVISION ST , Chicago, IL",25,"2535",-87.7228834,41.9029204,"3838 w division st, chicago, il 60651, usa"
"3605 W SCHRAEDER DR , Chicago, IL",11,"1122",-87.7120137,41.8823281,"3605 n schraeder dr, chicago, il 60624, usa"
"5001 S KNOX AVE , Chicago, IL",8,"815",-87.7390603,41.8020609,"5001 s knox ave, chicago, il 60632, usa"
"11 S WHIPPLE ST , Chicago, IL",11,"1124",-87.7017614,41.8805459,"11 s whipple st, chicago, il 60612, usa"
"2952 W FILLMORE ST , Chicago, IL",11,"1135",-87.7005376,41.8685002,"2952 w fillmore st, chicago, il 60612, usa"
"213 N PULASKI RD , Chicago, IL",11,"1122",-87.725398,41.883639,"213 n pulaski rd, chicago, il 60624, usa"
"723 E 133RD ST , Chicago, IL",5,"533",-87.6039716,41.6541376,"723 e 133rd st, chicago, il 60827, usa"
"3811 W MONROE ST , Chicago, IL",11,"1122",-87.7212981,41.8795718,"3811 w monroe st, chicago, il 60624, usa"
"1501 S TRIPP AVE , Chicago, IL",10,"1012",-87.7308634,41.8604919,"1501 s tripp ave, chicago, il 60623, usa"
"4754 N WINTHROP AVE , Chicago, IL",19,"1914",-87.657909,41.9688002,"4754 n winthrop ave, chicago, il 60640, usa"
"2351 W HUBBARD ST , Chicago, IL",12,"1221",-87.6861416,41.8894699,"2351 w hubbard st, chicago, il 60612, usa"
"6314 S TROY ST , Chicago, IL",8,"823",-87.702159,41.778582,"6314 s troy st, chicago, il 60629, usa"
"100 N HAMLIN BLVD , Chicago, IL",11,"1122",-87.7210412,41.8821008,"100 n hamlin ave, chicago, il 60624, usa"
"5835 N LINCOLN AVE , Chicago, IL",20,"2011",-87.7007878,41.988255,"5835 n lincoln ave, chicago, il 60659, usa"
